year,month,region,state,job_type,jobs
2017,2,Sudeste,Rio de Janeiro,Alojamento,31265
2017,2,Sudeste,Rio de Janeiro,Alimentação,55262
2017,2,Sudeste,Rio de Janeiro,Transporte Terrestre,36995
2017,2,Sudeste,Rio de Janeiro,Transporte Aquaviário,240
2017,2,Sudeste,Rio de Janeiro,Transporte Aéreo,6257
2017,2,Sudeste,Rio de Janeiro,Aluguel de Transportes,1906
2017,2,Sudeste,Rio de Janeiro,Agência de Viagem,5669
2017,2,Sudeste,Rio de Janeiro,Cultura e Lazer,1518
2017,2,Sudeste,São Paulo,Alojamento,50413
2017,2,Sudeste,São Paulo,Alimentação,134915
2017,2,Sudeste,São Paulo,Transporte Terrestre,63862
2017,2,Sudeste,São Paulo,Transporte Aquaviário,31
2017,2,Sudeste,São Paulo,Transporte Aéreo,25160
2017,2,Sudeste,São Paulo,Aluguel de Transportes,6757
2017,2,Sudeste,São Paulo,Agência de Viagem,19858
2017,2,Sudeste,São Paulo,Cultura e Lazer,3170
2017,2,Sul,Paraná,Alojamento,14854
2017,2,Sul,Paraná,Alimentação,22317
2017,2,Sul,Paraná,Transporte Terrestre,10615
2017,2,Sul,Paraná,Transporte Aquaviário,109
2017,2,Sul,Paraná,Transporte Aéreo,1211
2017,2,Sul,Paraná,Aluguel de Transportes,1199
2017,2,Sul,Paraná,Agência de Viagem,3065
2017,2,Sul,Paraná,Cultura e Lazer,1064
2017,2,Sul,Rio Grande do Sul,Alojamento,14191
2017,2,Sul,Rio Grande do Sul,Alimentação,20037
2017,2,Sul,Rio Grande do Sul,Transporte Terrestre,12336
2017,2,Sul,Rio Grande do Sul,Transporte Aquaviário,225
2017,2,Sul,Rio Grande do Sul,Transporte Aéreo,1465
2017,2,Sul,Rio Grande do Sul,Aluguel de Transportes,689
2017,2,Sul,Rio Grande do Sul,Agência de Viagem,3350
2017,2,Sul,Rio Grande do Sul,Cultura e Lazer,1100
2017,2,Sul,Santa Catarina,Alojamento,13953
2017,2,Sul,Santa Catarina,Alimentação,16808
2017,2,Sul,Santa Catarina,Transporte Terrestre,4980
2017,2,Sul,Santa Catarina,Transporte Aquaviário,278
2017,2,Sul,Santa Catarina,Transporte Aéreo,529
2017,2,Sul,Santa Catarina,Aluguel de Transportes,439
2017,2,Sul,Santa Catarina,Agência de Viagem,2102
2017,2,Sul,Santa Catarina,Cultura e Lazer,723
2017,3,Centro-Oeste,Distrito Federal,Alojamento,2753
2017,3,Centro-Oeste,Distrito Federal,Alimentação,11148
2017,3,Centro-Oeste,Distrito Federal,Transporte Terrestre,3644
2017,3,Centro-Oeste,Distrito Federal,Transporte Aéreo,1941
2017,3,Centro-Oeste,Distrito Federal,Aluguel de Transportes,531
2017,3,Centro-Oeste,Distrito Federal,Agência de Viagem,1971
2017,3,Centro-Oeste,Distrito Federal,Cultura e Lazer,369
2017,3,Centro-Oeste,Goiás,Alojamento,8517
2017,3,Centro-Oeste,Goiás,Alimentação,9754
2017,3,Centro-Oeste,Goiás,Transporte Terrestre,3038
2017,3,Centro-Oeste,Goiás,Transporte Aquaviário,98
2017,3,Centro-Oeste,Goiás,Transporte Aéreo,379
2017,3,Centro-Oeste,Goiás,Aluguel de Transportes,587
2017,3,Centro-Oeste,Goiás,Agência de Viagem,1345
2017,3,Centro-Oeste,Goiás,Cultura e Lazer,347
2017,3,Centro-Oeste,Mato Grosso,Alojamento,4195
2017,3,Centro-Oeste,Mato Grosso,Alimentação,4552
2017,3,Centro-Oeste,Mato Grosso,Transporte Terrestre,1221
2017,3,Centro-Oeste,Mato Grosso,Transporte Aquaviário,55
2017,3,Centro-Oeste,Mato Grosso,Transporte Aéreo,300
2017,3,Centro-Oeste,Mato Grosso,Aluguel de Transportes,264
2017,3,Centro-Oeste,Mato Grosso,Agência de Viagem,771
2017,3,Centro-Oeste,Mato Grosso,Cultura e Lazer,83
2017,3,Centro-Oeste,Mato Grosso do Sul,Alojamento,3311
2017,3,Centro-Oeste,Mato Grosso do Sul,Alimentação,3773
2017,3,Centro-Oeste,Mato Grosso do Sul,Transporte Terrestre,1250
2017,3,Centro-Oeste,Mato Grosso do Sul,Transporte Aquaviário,151
2017,3,Centro-Oeste,Mato Grosso do Sul,Transporte Aéreo,192
2017,3,Centro-Oeste,Mato Grosso do Sul,Aluguel de Transportes,334
2017,3,Centro-Oeste,Mato Grosso do Sul,Agência de Viagem,712
2017,3,Centro-Oeste,Mato Grosso do Sul,Cultura e Lazer,98
2017,3,Nordeste,Alagoas,Alojamento,4666
2017,3,Nordeste,Alagoas,Alimentação,3211
2017,3,Nordeste,Alagoas,Transporte Terrestre,686
2017,3,Nordeste,Alagoas,Transporte Aquaviário,16
2017,3,Nordeste,Alagoas,Transporte Aéreo,178
2017,3,Nordeste,Alagoas,Aluguel de Transportes,297
2017,3,Nordeste,Alagoas,Agência de Viagem,597
2017,3,Nordeste,Alagoas,Cultura e Lazer,114
2017,3,Nordeste,Bahia,Alojamento,21081
2017,3,Nordeste,Bahia,Alimentação,14467
2017,3,Nordeste,Bahia,Transporte Terrestre,4376
2017,3,Nordeste,Bahia,Transporte Aquaviário,314
2017,3,Nordeste,Bahia,Transporte Aéreo,1114
2017,3,Nordeste,Bahia,Aluguel de Transportes,1692
2017,3,Nordeste,Bahia,Agência de Viagem,2661
2017,3,Nordeste,Bahia,Cultura e Lazer,483
2017,3,Nordeste,Ceará,Alojamento,7860
2017,3,Nordeste,Ceará,Alimentação,8962
2017,3,Nordeste,Ceará,Transporte Terrestre,1946
2017,3,Nordeste,Ceará,Transporte Aquaviário,13
2017,3,Nordeste,Ceará,Transporte Aéreo,626
2017,3,Nordeste,Ceará,Aluguel de Transportes,1086
2017,3,Nordeste,Ceará,Agência de Viagem,1089
2017,3,Nordeste,Ceará,Cultura e Lazer,401
2017,3,Nordeste,Maranhão,Alojamento,3220
2017,3,Nordeste,Maranhão,Alimentação,3049
2017,3,Nordeste,Maranhão,Transporte Terrestre,986
2017,3,Nordeste,Maranhão,Transporte Aquaviário,127
2017,3,Nordeste,Maranhão,Transporte Aéreo,284
2017,3,Nordeste,Maranhão,Aluguel de Transportes,485
2017,3,Nordeste,Maranhão,Agência de Viagem,498
2017,3,Nordeste,Maranhão,Cultura e Lazer,87
2017,3,Nordeste,Paraíba,Alojamento,2433
2017,3,Nordeste,Paraíba,Alimentação,3273
2017,3,Nordeste,Paraíba,Transporte Terrestre,576
2017,3,Nordeste,Paraíba,Transporte Aquaviário,25
2017,3,Nordeste,Paraíba,Transporte Aéreo,166
2017,3,Nordeste,Paraíba,Aluguel de Transportes,189
2017,3,Nordeste,Paraíba,Agência de Viagem,474
2017,3,Nordeste,Paraíba,Cultura e Lazer,115
2017,3,Nordeste,Pernambuco,Alojamento,10586
2017,3,Nordeste,Pernambuco,Alimentação,11079
2017,3,Nordeste,Pernambuco,Transporte Terrestre,2934
2017,3,Nordeste,Pernambuco,Transporte Aquaviário,69
2017,3,Nordeste,Pernambuco,Transporte Aéreo,791
2017,3,Nordeste,Pernambuco,Aluguel de Transportes,1541
2017,3,Nordeste,Pernambuco,Agência de Viagem,2108
2017,3,Nordeste,Pernambuco,Cultura e Lazer,436
2017,3,Nordeste,Piauí,Alojamento,2037
2017,3,Nordeste,Piauí,Alimentação,2312
2017,3,Nordeste,Piauí,Transporte Terrestre,582
2017,3,Nordeste,Piauí,Transporte Aquaviário,2
2017,3,Nordeste,Piauí,Transporte Aéreo,130
2017,3,Nordeste,Piauí,Aluguel de Transportes,280
2017,3,Nordeste,Piauí,Agência de Viagem,282
2017,3,Nordeste,Piauí,Cultura e Lazer,70
2017,3,Nordeste,Rio Grande do Norte,Alojamento,5805
2017,3,Nordeste,Rio Grande do Norte,Alimentação,3923
2017,3,Nordeste,Rio Grande do Norte,Transporte Terrestre,646
2017,3,Nordeste,Rio Grande do Norte,Transporte Aquaviário,68
2017,3,Nordeste,Rio Grande do Norte,Transporte Aéreo,248
2017,3,Nordeste,Rio Grande do Norte,Aluguel de Transportes,491
2017,3,Nordeste,Rio Grande do Norte,Agência de Viagem,675
2017,3,Nordeste,Rio Grande do Norte,Cultura e Lazer,147
2017,3,Nordeste,Sergipe,Alojamento,2066
2017,3,Nordeste,Sergipe,Alimentação,2356
2017,3,Nordeste,Sergipe,Transporte Terrestre,627
2017,3,Nordeste,Sergipe,Transporte Aquaviário,9
2017,3,Nordeste,Sergipe,Transporte Aéreo,119
2017,3,Nordeste,Sergipe,Aluguel de Transportes,317
2017,3,Nordeste,Sergipe,Agência de Viagem,398
2017,3,Nordeste,Sergipe,Cultura e Lazer,99
2017,3,Norte,Acre,Alojamento,524
2017,3,Norte,Acre,Alimentação,648
2017,3,Norte,Acre,Transporte Terrestre,115
2017,3,Norte,Acre,Transporte Aquaviário,8
2017,3,Norte,Acre,Transporte Aéreo,80
2017,3,Norte,Acre,Aluguel de Transportes,41
2017,3,Norte,Acre,Agência de Viagem,75
2017,3,Norte,Acre,Cultura e Lazer,17
2017,3,Norte,Amapá,Alojamento,452
2017,3,Norte,Amapá,Alimentação,591
2017,3,Norte,Amapá,Transporte Terrestre,151
2017,3,Norte,Amapá,Transporte Aquaviário,41
2017,3,Norte,Amapá,Transporte Aéreo,68
2017,3,Norte,Amapá,Aluguel de Transportes,87
2017,3,Norte,Amapá,Agência de Viagem,65
2017,3,Norte,Amapá,Cultura e Lazer,12
2017,3,Norte,Amazonas,Alojamento,1605
2017,3,Norte,Amazonas,Alimentação,4015
2017,3,Norte,Amazonas,Transporte Terrestre,1183
2017,3,Norte,Amazonas,Transporte Aquaviário,670
2017,3,Norte,Amazonas,Transporte Aéreo,462
2017,3,Norte,Amazonas,Aluguel de Transportes,348
2017,3,Norte,Amazonas,Agência de Viagem,439
2017,3,Norte,Amazonas,Cultura e Lazer,77
2017,3,Norte,Pará,Alojamento,3777
2017,3,Norte,Pará,Alimentação,5406
2017,3,Norte,Pará,Transporte Terrestre,1404
2017,3,Norte,Pará,Transporte Aquaviário,688
2017,3,Norte,Pará,Transporte Aéreo,469
2017,3,Norte,Pará,Aluguel de Transportes,742
2017,3,Norte,Pará,Agência de Viagem,619
2017,3,Norte,Pará,Cultura e Lazer,219
2017,3,Norte,Rondônia,Alojamento,1215
2017,3,Norte,Rondônia,Alimentação,1993
2017,3,Norte,Rondônia,Transporte Terrestre,321
2017,3,Norte,Rondônia,Transporte Aquaviário,138
2017,3,Norte,Rondônia,Transporte Aéreo,134
2017,3,Norte,Rondônia,Aluguel de Transportes,114
2017,3,Norte,Rondônia,Agência de Viagem,337
2017,3,Norte,Rondônia,Cultura e Lazer,33
2017,3,Norte,Roraima,Alojamento,307
2017,3,Norte,Roraima,Alimentação,617
2017,3,Norte,Roraima,Transporte Terrestre,57
2017,3,Norte,Roraima,Transporte Aquaviário,1
2017,3,Norte,Roraima,Transporte Aéreo,48
2017,3,Norte,Roraima,Aluguel de Transportes,41
2017,3,Norte,Roraima,Agência de Viagem,264
2017,3,Norte,Roraima,Cultura e Lazer,10
2017,3,Norte,Tocantins,Alojamento,976
2017,3,Norte,Tocantins,Alimentação,1377
2017,3,Norte,Tocantins,Transporte Terrestre,169
2017,3,Norte,Tocantins,Transporte Aquaviário,60
2017,3,Norte,Tocantins,Transporte Aéreo,78
2017,3,Norte,Tocantins,Aluguel de Transportes,127
2017,3,Norte,Tocantins,Agência de Viagem,209
2017,3,Norte,Tocantins,Cultura e Lazer,18
2017,3,Sudeste,Espírito Santo,Alojamento,3557
2017,3,Sudeste,Espírito Santo,Alimentação,6739
2017,3,Sudeste,Espírito Santo,Transporte Terrestre,5100
2017,3,Sudeste,Espírito Santo,Transporte Aquaviário,5
2017,3,Sudeste,Espírito Santo,Transporte Aéreo,306
2017,3,Sudeste,Espírito Santo,Aluguel de Transportes,485
2017,3,Sudeste,Espírito Santo,Agência de Viagem,677
2017,3,Sudeste,Espírito Santo,Cultura e Lazer,129
2017,3,Sudeste,Minas Gerais,Alojamento,23162
2017,3,Sudeste,Minas Gerais,Alimentação,33845
2017,3,Sudeste,Minas Gerais,Transporte Terrestre,20968
2017,3,Sudeste,Minas Gerais,Transporte Aquaviário,3
2017,3,Sudeste,Minas Gerais,Transporte Aéreo,2101
2017,3,Sudeste,Minas Gerais,Aluguel de Transportes,2416
2017,3,Sudeste,Minas Gerais,Agência de Viagem,3037
2017,3,Sudeste,Minas Gerais,Cultura e Lazer,1033
2017,3,Sudeste,Rio de Janeiro,Alojamento,30547
2017,3,Sudeste,Rio de Janeiro,Alimentação,48274
2017,3,Sudeste,Rio de Janeiro,Transporte Terrestre,32355
2017,3,Sudeste,Rio de Janeiro,Transporte Aquaviário,207
2017,3,Sudeste,Rio de Janeiro,Transporte Aéreo,6037
2017,3,Sudeste,Rio de Janeiro,Aluguel de Transportes,1856
2017,3,Sudeste,Rio de Janeiro,Agência de Viagem,5464
2017,3,Sudeste,Rio de Janeiro,Cultura e Lazer,1268
2017,3,Sudeste,São Paulo,Alojamento,49723
2017,3,Sudeste,São Paulo,Alimentação,119299
2017,3,Sudeste,São Paulo,Transporte Terrestre,56385
2017,3,Sudeste,São Paulo,Transporte Aquaviário,27
2017,3,Sudeste,São Paulo,Transporte Aéreo,24751
2017,3,Sudeste,São Paulo,Aluguel de Transportes,6641
2017,3,Sudeste,São Paulo,Agência de Viagem,19533
2017,3,Sudeste,São Paulo,Cultura e Lazer,2679
2017,3,Sul,Paraná,Alojamento,14498
2017,3,Sul,Paraná,Alimentação,19611
2017,3,Sul,Paraná,Transporte Terrestre,9528
2017,3,Sul,Paraná,Transporte Aquaviário,91
2017,3,Sul,Paraná,Transporte Aéreo,1178
2017,3,Sul,Paraná,Aluguel de Transportes,1173
2017,3,Sul,Paraná,Agência de Viagem,2991
2017,3,Sul,Paraná,Cultura e Lazer,911
2017,3,Sul,Rio Grande do Sul,Alojamento,13777
2017,3,Sul,Rio Grande do Sul,Alimentação,17542
2017,3,Sul,Rio Grande do Sul,Transporte Terrestre,11039
2017,3,Sul,Rio Grande do Sul,Transporte Aquaviário,196
2017,3,Sul,Rio Grande do Sul,Transporte Aéreo,1421
2017,3,Sul,Rio Grande do Sul,Aluguel de Transportes,667
2017,3,Sul,Rio Grande do Sul,Agência de Viagem,3334
2017,3,Sul,Rio Grande do Sul,Cultura e Lazer,945
2017,3,Sul,Santa Catarina,Alojamento,13248
2017,3,Sul,Santa Catarina,Alimentação,14480
2017,3,Sul,Santa Catarina,Transporte Terrestre,4484
2017,3,Sul,Santa Catarina,Transporte Aquaviário,233
2017,3,Sul,Santa Catarina,Transporte Aéreo,517
2017,3,Sul,Santa Catarina,Aluguel de Transportes,423
2017,3,Sul,Santa Catarina,Agência de Viagem,2051
2017,3,Sul,Santa Catarina,Cultura e Lazer,614
2017,4,Centro-Oeste,Distrito Federal,Alojamento,2782
2017,4,Centro-Oeste,Distrito Federal,Alimentação,11469
2017,4,Centro-Oeste,Distrito Federal,Transporte Terrestre,3804
2017,4,Centro-Oeste,Distrito Federal,Transporte Aéreo,1903
2017,4,Centro-Oeste,Distrito Federal,Aluguel de Transportes,536
2017,4,Centro-Oeste,Distrito Federal,Agência de Viagem,1987
2017,4,Centro-Oeste,Distrito Federal,Cultura e Lazer,377
2017,4,Centro-Oeste,Goiás,Alojamento,8529
2017,4,Centro-Oeste,Goiás,Alimentação,9911
2017,4,Centro-Oeste,Goiás,Transporte Terrestre,3220
2017,4,Centro-Oeste,Goiás,Transporte Aquaviário,98
2017,4,Centro-Oeste,Goiás,Transporte Aéreo,361
2017,4,Centro-Oeste,Goiás,Aluguel de Transportes,558
2017,4,Centro-Oeste,Goiás,Agência de Viagem,1362
2017,4,Centro-Oeste,Goiás,Cultura e Lazer,352
2017,4,Centro-Oeste,Mato Grosso,Alojamento,4231
2017,4,Centro-Oeste,Mato Grosso,Alimentação,4649
2017,4,Centro-Oeste,Mato Grosso,Transporte Terrestre,1276
2017,4,Centro-Oeste,Mato Grosso,Transporte Aquaviário,57
2017,4,Centro-Oeste,Mato Grosso,Transporte Aéreo,284
2017,4,Centro-Oeste,Mato Grosso,Aluguel de Transportes,261
2017,4,Centro-Oeste,Mato Grosso,Agência de Viagem,773
2017,4,Centro-Oeste,Mato Grosso,Cultura e Lazer,85
2017,4,Centro-Oeste,Mato Grosso do Sul,Alojamento,3316
2017,4,Centro-Oeste,Mato Grosso do Sul,Alimentação,3838
2017,4,Centro-Oeste,Mato Grosso do Sul,Transporte Terrestre,1325
2017,4,Centro-Oeste,Mato Grosso do Sul,Transporte Aquaviário,152
2017,4,Centro-Oeste,Mato Grosso do Sul,Transporte Aéreo,181
2017,4,Centro-Oeste,Mato Grosso do Sul,Aluguel de Transportes,320
2017,4,Centro-Oeste,Mato Grosso do Sul,Agência de Viagem,739
2017,4,Centro-Oeste,Mato Grosso do Sul,Cultura e Lazer,99
2017,4,Nordeste,Alagoas,Alojamento,4683
2017,4,Nordeste,Alagoas,Alimentação,3036
2017,4,Nordeste,Alagoas,Transporte Terrestre,667
2017,4,Nordeste,Alagoas,Transporte Aquaviário,14
2017,4,Nordeste,Alagoas,Transporte Aéreo,156
2017,4,Nordeste,Alagoas,Aluguel de Transportes,292
2017,4,Nordeste,Alagoas,Agência de Viagem,587
2017,4,Nordeste,Alagoas,Cultura e Lazer,115
2017,4,Nordeste,Bahia,Alojamento,20961
2017,4,Nordeste,Bahia,Alimentação,13566
2017,4,Nordeste,Bahia,Transporte Terrestre,4374
2017,4,Nordeste,Bahia,Transporte Aquaviário,270
2017,4,Nordeste,Bahia,Transporte Aéreo,989
2017,4,Nordeste,Bahia,Aluguel de Transportes,1607
2017,4,Nordeste,Bahia,Agência de Viagem,2630
2017,4,Nordeste,Bahia,Cultura e Lazer,495
2017,4,Nordeste,Ceará,Alojamento,7805
2017,4,Nordeste,Ceará,Alimentação,8487
2017,4,Nordeste,Ceará,Transporte Terrestre,1946
2017,4,Nordeste,Ceará,Transporte Aquaviário,12
2017,4,Nordeste,Ceará,Transporte Aéreo,551
2017,4,Nordeste,Ceará,Aluguel de Transportes,1067
2017,4,Nordeste,Ceará,Agência de Viagem,1070
2017,4,Nordeste,Ceará,Cultura e Lazer,413
2017,4,Nordeste,Maranhão,Alojamento,3215
2017,4,Nordeste,Maranhão,Alimentação,2903
2017,4,Nordeste,Maranhão,Transporte Terrestre,989
2017,4,Nordeste,Maranhão,Transporte Aquaviário,109
2017,4,Nordeste,Maranhão,Transporte Aéreo,252
2017,4,Nordeste,Maranhão,Aluguel de Transportes,459
2017,4,Nordeste,Maranhão,Agência de Viagem,489
2017,4,Nordeste,Maranhão,Cultura e Lazer,90
2017,4,Nordeste,Paraíba,Alojamento,2429
2017,4,Nordeste,Paraíba,Alimentação,3131
2017,4,Nordeste,Paraíba,Transporte Terrestre,571
2017,4,Nordeste,Paraíba,Transporte Aquaviário,22
2017,4,Nordeste,Paraíba,Transporte Aéreo,146
2017,4,Nordeste,Paraíba,Aluguel de Transportes,183
2017,4,Nordeste,Paraíba,Agência de Viagem,450
2017,4,Nordeste,Paraíba,Cultura e Lazer,117
2017,4,Nordeste,Pernambuco,Alojamento,10594
2017,4,Nordeste,Pernambuco,Alimentação,10483
2017,4,Nordeste,Pernambuco,Transporte Terrestre,2885
2017,4,Nordeste,Pernambuco,Transporte Aquaviário,57
2017,4,Nordeste,Pernambuco,Transporte Aéreo,690
2017,4,Nordeste,Pernambuco,Aluguel de Transportes,1466
2017,4,Nordeste,Pernambuco,Agência de Viagem,2072
2017,4,Nordeste,Pernambuco,Cultura e Lazer,448
2017,4,Nordeste,Piauí,Alojamento,2020
2017,4,Nordeste,Piauí,Alimentação,2192
2017,4,Nordeste,Piauí,Transporte Terrestre,574
2017,4,Nordeste,Piauí,Transporte Aquaviário,1
2017,4,Nordeste,Piauí,Transporte Aéreo,122
2017,4,Nordeste,Piauí,Aluguel de Transportes,264
2017,4,Nordeste,Piauí,Agência de Viagem,281
2017,4,Nordeste,Piauí,Cultura e Lazer,72
2017,4,Nordeste,Rio Grande do Norte,Alojamento,5794
2017,4,Nordeste,Rio Grande do Norte,Alimentação,3719
2017,4,Nordeste,Rio Grande do Norte,Transporte Terrestre,634
2017,4,Nordeste,Rio Grande do Norte,Transporte Aquaviário,55
2017,4,Nordeste,Rio Grande do Norte,Transporte Aéreo,222
2017,4,Nordeste,Rio Grande do Norte,Aluguel de Transportes,459
2017,4,Nordeste,Rio Grande do Norte,Agência de Viagem,665
2017,4,Nordeste,Rio Grande do Norte,Cultura e Lazer,148
2017,4,Nordeste,Sergipe,Alojamento,2097
2017,4,Nordeste,Sergipe,Alimentação,2256
2017,4,Nordeste,Sergipe,Transporte Terrestre,628
2017,4,Nordeste,Sergipe,Transporte Aquaviário,8
2017,4,Nordeste,Sergipe,Transporte Aéreo,104
2017,4,Nordeste,Sergipe,Aluguel de Transportes,305
2017,4,Nordeste,Sergipe,Agência de Viagem,390
2017,4,Nordeste,Sergipe,Cultura e Lazer,101
2017,4,Norte,Acre,Alojamento,541
2017,4,Norte,Acre,Alimentação,669
2017,4,Norte,Acre,Transporte Terrestre,141
2017,4,Norte,Acre,Transporte Aquaviário,8
2017,4,Norte,Acre,Transporte Aéreo,74
2017,4,Norte,Acre,Aluguel de Transportes,42
2017,4,Norte,Acre,Agência de Viagem,72
2017,4,Norte,Acre,Cultura e Lazer,17
2017,4,Norte,Amapá,Alojamento,466
2017,4,Norte,Amapá,Alimentação,613
2017,4,Norte,Amapá,Transporte Terrestre,180
2017,4,Norte,Amapá,Transporte Aquaviário,41
2017,4,Norte,Amapá,Transporte Aéreo,60
2017,4,Norte,Amapá,Aluguel de Transportes,79
2017,4,Norte,Amapá,Agência de Viagem,69
2017,4,Norte,Amapá,Cultura e Lazer,12
2017,4,Norte,Amazonas,Alojamento,1646
2017,4,Norte,Amazonas,Alimentação,4093
2017,4,Norte,Amazonas,Transporte Terrestre,1453
2017,4,Norte,Amazonas,Transporte Aquaviário,676
2017,4,Norte,Amazonas,Transporte Aéreo,419
2017,4,Norte,Amazonas,Aluguel de Transportes,337
2017,4,Norte,Amazonas,Agência de Viagem,451
2017,4,Norte,Amazonas,Cultura e Lazer,75
2017,4,Norte,Pará,Alojamento,3890
2017,4,Norte,Pará,Alimentação,5445
2017,4,Norte,Pará,Transporte Terrestre,1729
2017,4,Norte,Pará,Transporte Aquaviário,686
2017,4,Norte,Pará,Transporte Aéreo,416
2017,4,Norte,Pará,Aluguel de Transportes,733
2017,4,Norte,Pará,Agência de Viagem,615
2017,4,Norte,Pará,Cultura e Lazer,213
2017,4,Norte,Rondônia,Alojamento,1254
2017,4,Norte,Rondônia,Alimentação,2033
2017,4,Norte,Rondônia,Transporte Terrestre,399
2017,4,Norte,Rondônia,Transporte Aquaviário,140
2017,4,Norte,Rondônia,Transporte Aéreo,121
2017,4,Norte,Rondônia,Aluguel de Transportes,106
2017,4,Norte,Rondônia,Agência de Viagem,337
2017,4,Norte,Rondônia,Cultura e Lazer,32
2017,4,Norte,Roraima,Alojamento,317
2017,4,Norte,Roraima,Alimentação,628
2017,4,Norte,Roraima,Transporte Terrestre,71
2017,4,Norte,Roraima,Transporte Aquaviário,1
2017,4,Norte,Roraima,Transporte Aéreo,41
2017,4,Norte,Roraima,Aluguel de Transportes,40
2017,4,Norte,Roraima,Agência de Viagem,256
2017,4,Norte,Roraima,Cultura e Lazer,10
2017,4,Norte,Tocantins,Alojamento,997
2017,4,Norte,Tocantins,Alimentação,1389
2017,4,Norte,Tocantins,Transporte Terrestre,209
2017,4,Norte,Tocantins,Transporte Aquaviário,61
2017,4,Norte,Tocantins,Transporte Aéreo,70
2017,4,Norte,Tocantins,Aluguel de Transportes,123
2017,4,Norte,Tocantins,Agência de Viagem,205
2017,4,Norte,Tocantins,Cultura e Lazer,17
2017,4,Sudeste,Espírito Santo,Alojamento,3502
2017,4,Sudeste,Espírito Santo,Alimentação,6707
2017,4,Sudeste,Espírito Santo,Transporte Terrestre,5093
2017,4,Sudeste,Espírito Santo,Transporte Aquaviário,5
2017,4,Sudeste,Espírito Santo,Transporte Aéreo,287
2017,4,Sudeste,Espírito Santo,Aluguel de Transportes,469
2017,4,Sudeste,Espírito Santo,Agência de Viagem,673
2017,4,Sudeste,Espírito Santo,Cultura e Lazer,130
2017,4,Sudeste,Minas Gerais,Alojamento,23169
2017,4,Sudeste,Minas Gerais,Alimentação,33961
2017,4,Sudeste,Minas Gerais,Transporte Terrestre,20942
2017,4,Sudeste,Minas Gerais,Transporte Aquaviário,3
2017,4,Sudeste,Minas Gerais,Transporte Aéreo,1991
2017,4,Sudeste,Minas Gerais,Aluguel de Transportes,2392
2017,4,Sudeste,Minas Gerais,Agência de Viagem,3019
2017,4,Sudeste,Minas Gerais,Cultura e Lazer,1037
2017,4,Sudeste,Rio de Janeiro,Alojamento,30064
2017,4,Sudeste,Rio de Janeiro,Alimentação,48082
2017,4,Sudeste,Rio de Janeiro,Transporte Terrestre,32145
2017,4,Sudeste,Rio de Janeiro,Transporte Aquaviário,207
2017,4,Sudeste,Rio de Janeiro,Transporte Aéreo,5597
2017,4,Sudeste,Rio de Janeiro,Aluguel de Transportes,1830
2017,4,Sudeste,Rio de Janeiro,Agência de Viagem,5374
2017,4,Sudeste,Rio de Janeiro,Cultura e Lazer,1276
2017,4,Sudeste,São Paulo,Alojamento,49529
2017,4,Sudeste,São Paulo,Alimentação,119237
2017,4,Sudeste,São Paulo,Transporte Terrestre,56603
2017,4,Sudeste,São Paulo,Transporte Aquaviário,28
2017,4,Sudeste,São Paulo,Transporte Aéreo,23140
2017,4,Sudeste,São Paulo,Aluguel de Transportes,6756
2017,4,Sudeste,São Paulo,Agência de Viagem,19328
2017,4,Sudeste,São Paulo,Cultura e Lazer,2697
2017,4,Sul,Paraná,Alojamento,14492
2017,4,Sul,Paraná,Alimentação,20291
2017,4,Sul,Paraná,Transporte Terrestre,9272
2017,4,Sul,Paraná,Transporte Aquaviário,70
2017,4,Sul,Paraná,Transporte Aéreo,1047
2017,4,Sul,Paraná,Aluguel de Transportes,1112
2017,4,Sul,Paraná,Agência de Viagem,2916
2017,4,Sul,Paraná,Cultura e Lazer,904
2017,4,Sul,Rio Grande do Sul,Alojamento,13507
2017,4,Sul,Rio Grande do Sul,Alimentação,17929
2017,4,Sul,Rio Grande do Sul,Transporte Terrestre,10651
2017,4,Sul,Rio Grande do Sul,Transporte Aquaviário,149
2017,4,Sul,Rio Grande do Sul,Transporte Aéreo,1259
2017,4,Sul,Rio Grande do Sul,Aluguel de Transportes,641
2017,4,Sul,Rio Grande do Sul,Agência de Viagem,3256
2017,4,Sul,Rio Grande do Sul,Cultura e Lazer,924
2017,4,Sul,Santa Catarina,Alojamento,12633
2017,4,Sul,Santa Catarina,Alimentação,14604
2017,4,Sul,Santa Catarina,Transporte Terrestre,4331
2017,4,Sul,Santa Catarina,Transporte Aquaviário,178
2017,4,Sul,Santa Catarina,Transporte Aéreo,455
2017,4,Sul,Santa Catarina,Aluguel de Transportes,397
2017,4,Sul,Santa Catarina,Agência de Viagem,1996
2017,4,Sul,Santa Catarina,Cultura e Lazer,605
2017,5,Centro-Oeste,Distrito Federal,Alojamento,2764
2017,5,Centro-Oeste,Distrito Federal,Alimentação,11547
2017,5,Centro-Oeste,Distrito Federal,Transporte Terrestre,3683
2017,5,Centro-Oeste,Distrito Federal,Transporte Aéreo,2133
2017,5,Centro-Oeste,Distrito Federal,Aluguel de Transportes,547
2017,5,Centro-Oeste,Distrito Federal,Agência de Viagem,1977
2017,5,Centro-Oeste,Distrito Federal,Cultura e Lazer,370
2017,5,Centro-Oeste,Goiás,Alojamento,8548
2017,5,Centro-Oeste,Goiás,Alimentação,10055
2017,5,Centro-Oeste,Goiás,Transporte Terrestre,3159
