year,quarter,category,state,value
2017,Q1,Workforce - Employed,Paraná,5327
2017,Q1,Workforce - Employed,Santa Catarina,3474
2017,Q1,Workforce - Employed,Rio Grande do Sul,5534
2017,Q1,Workforce - Employed,Mato Grosso do Sul,1237
2017,Q1,Workforce - Employed,Mato Grosso,1493
2017,Q1,Workforce - Employed,Goiás,3108
2017,Q1,Workforce - Employed,Distrito Federal,1377
2017,Q1,Workforce - Unemployed,Rondônia,65
2017,Q1,Workforce - Unemployed,Acre,53
2017,Q1,Workforce - Unemployed,Amazonas,320
2017,Q1,Workforce - Unemployed,Roraima,22
2017,Q1,Workforce - Unemployed,Pará,516
2017,Q1,Workforce - Unemployed,Amapá,67
2017,Q1,Workforce - Unemployed,Tocantins,87
2017,Q1,Workforce - Unemployed,Maranhão,412
2017,Q1,Workforce - Unemployed,Piauí,177
2017,Q1,Workforce - Unemployed,Ceará,560
2017,Q1,Workforce - Unemployed,Rio Grande do Norte,246
2017,Q1,Workforce - Unemployed,Paraíba,217
2017,Q1,Workforce - Unemployed,Pernambuco,687
2017,Q1,Workforce - Unemployed,Alagoas,213
2017,Q1,Workforce - Unemployed,Sergipe,159
2017,Q1,Workforce - Unemployed,Bahia,1295
2017,Q1,Workforce - Unemployed,Minas Gerais,1491
2017,Q1,Workforce - Unemployed,Espírito Santo,287
2017,Q1,Workforce - Unemployed,Rio de Janeiro,1237
2017,Q1,Workforce - Unemployed,São Paulo,3537
2017,Q1,Workforce - Unemployed,Paraná,614
2017,Q1,Workforce - Unemployed,Santa Catarina,297
2017,Q1,Workforce - Unemployed,Rio Grande do Sul,557
2017,Q1,Workforce - Unemployed,Mato Grosso do Sul,134
2017,Q1,Workforce - Unemployed,Mato Grosso,175
2017,Q1,Workforce - Unemployed,Goiás,452
2017,Q1,Workforce - Unemployed,Distrito Federal,226
2017,Q1,Outside the workforce,Rondônia,530
2017,Q1,Outside the workforce,Acre,286
2017,Q1,Outside the workforce,Amazonas,1007
2017,Q1,Outside the workforce,Roraima,152
2017,Q1,Outside the workforce,Pará,2618
2017,Q1,Outside the workforce,Amapá,233
2017,Q1,Outside the workforce,Tocantins,488
2017,Q1,Outside the workforce,Maranhão,2455
2017,Q1,Outside the workforce,Piauí,1168
2017,Q1,Outside the workforce,Ceará,3279
2017,Q1,Outside the workforce,Rio Grande do Norte,1283
2017,Q1,Outside the workforce,Paraíba,1502
2017,Q1,Outside the workforce,Pernambuco,3534
2017,Q1,Outside the workforce,Alagoas,1384
2017,Q1,Outside the workforce,Sergipe,810
2017,Q1,Outside the workforce,Bahia,4857
2017,Q1,Outside the workforce,Minas Gerais,6270
2017,Q1,Outside the workforce,Espírito Santo,1207
2017,Q1,Outside the workforce,Rio de Janeiro,5839
2017,Q1,Outside the workforce,São Paulo,12244
2017,Q1,Outside the workforce,Paraná,3299
2017,Q1,Outside the workforce,Santa Catarina,1996
2017,Q1,Outside the workforce,Rio Grande do Sul,3300
2017,Q1,Outside the workforce,Mato Grosso do Sul,727
2017,Q1,Outside the workforce,Mato Grosso,978
2017,Q1,Outside the workforce,Goiás,1905
2017,Q1,Outside the workforce,Distrito Federal,773
2017,Q2,Workforce - Employed,Rondônia,761
2017,Q2,Workforce - Employed,Acre,294
2017,Q2,Workforce - Employed,Amazonas,1527
2017,Q2,Workforce - Employed,Roraima,200
2017,Q2,Workforce - Employed,Pará,3353
2017,Q2,Workforce - Employed,Amapá,301
2017,Q2,Workforce - Employed,Tocantins,601
2017,Q2,Workforce - Employed,Maranhão,2298
2017,Q2,Workforce - Employed,Piauí,1244
2017,Q2,Workforce - Employed,Ceará,3403
2017,Q2,Workforce - Employed,Rio Grande do Norte,1269
2017,Q2,Workforce - Employed,Paraíba,1486
2017,Q2,Workforce - Employed,Pernambuco,3291
2017,Q2,Workforce - Employed,Alagoas,1006
2017,Q2,Workforce - Employed,Sergipe,870
2017,Q2,Workforce - Employed,Bahia,5770
2017,Q2,Workforce - Employed,Minas Gerais,9665
2017,Q2,Workforce - Employed,Espírito Santo,1790
2017,Q2,Workforce - Employed,Rio de Janeiro,7301
2017,Q2,Workforce - Employed,São Paulo,21575
2017,Q2,Workforce - Employed,Paraná,5414
2017,Q2,Workforce - Employed,Santa Catarina,3485
2017,Q2,Workforce - Employed,Rio Grande do Sul,5547
2017,Q2,Workforce - Employed,Mato Grosso do Sul,1261
2017,Q2,Workforce - Employed,Mato Grosso,1532
2017,Q2,Workforce - Employed,Goiás,3248
2017,Q2,Workforce - Employed,Distrito Federal,1382
2017,Q2,Workforce - Unemployed,Rondônia,75
2017,Q2,Workforce - Unemployed,Acre,52
2017,Q2,Workforce - Unemployed,Amazonas,280
2017,Q2,Workforce - Unemployed,Roraima,24
2017,Q2,Workforce - Unemployed,Pará,431
2017,Q2,Workforce - Unemployed,Amapá,62
2017,Q2,Workforce - Unemployed,Tocantins,80
2017,Q2,Workforce - Unemployed,Maranhão,393
2017,Q2,Workforce - Unemployed,Piauí,195
2017,Q2,Workforce - Unemployed,Ceará,519
2017,Q2,Workforce - Unemployed,Rio Grande do Norte,235
2017,Q2,Workforce - Unemployed,Paraíba,192
2017,Q2,Workforce - Unemployed,Pernambuco,764
2017,Q2,Workforce - Unemployed,Alagoas,218
2017,Q2,Workforce - Unemployed,Sergipe,142
2017,Q2,Workforce - Unemployed,Bahia,1222
2017,Q2,Workforce - Unemployed,Minas Gerais,1340
2017,Q2,Workforce - Unemployed,Espírito Santo,276
2017,Q2,Workforce - Unemployed,Rio de Janeiro,1354
2017,Q2,Workforce - Unemployed,São Paulo,3368
2017,Q2,Workforce - Unemployed,Paraná,530
2017,Q2,Workforce - Unemployed,Santa Catarina,283
2017,Q2,Workforce - Unemployed,Rio Grande do Sul,510
2017,Q2,Workforce - Unemployed,Mato Grosso do Sul,123
2017,Q2,Workforce - Unemployed,Mato Grosso,144
2017,Q2,Workforce - Unemployed,Goiás,403
2017,Q2,Workforce - Unemployed,Distrito Federal,209
2017,Q2,Outside the workforce,Rondônia,513
2017,Q2,Outside the workforce,Acre,276
2017,Q2,Outside the workforce,Amazonas,1031
2017,Q2,Outside the workforce,Roraima,145
2017,Q2,Outside the workforce,Pará,2594
2017,Q2,Outside the workforce,Amapá,235
2017,Q2,Outside the workforce,Tocantins,504
2017,Q2,Outside the workforce,Maranhão,2538
2017,Q2,Outside the workforce,Piauí,1150
2017,Q2,Outside the workforce,Ceará,3322
2017,Q2,Outside the workforce,Rio Grande do Norte,1286
2017,Q2,Outside the workforce,Paraíba,1488
2017,Q2,Outside the workforce,Pernambuco,3520
2017,Q2,Outside the workforce,Alagoas,1385
2017,Q2,Outside the workforce,Sergipe,791
2017,Q2,Outside the workforce,Bahia,4809
2017,Q2,Outside the workforce,Minas Gerais,6249
2017,Q2,Outside the workforce,Espírito Santo,1136
2017,Q2,Outside the workforce,Rio de Janeiro,5812
2017,Q2,Outside the workforce,São Paulo,12384
2017,Q2,Outside the workforce,Paraná,3289
2017,Q2,Outside the workforce,Santa Catarina,2002
2017,Q2,Outside the workforce,Rio Grande do Sul,3341
2017,Q2,Outside the workforce,Mato Grosso do Sul,726
2017,Q2,Outside the workforce,Mato Grosso,954
2017,Q2,Outside the workforce,Goiás,1855
2017,Q2,Outside the workforce,Distrito Federal,800
2017,Q3,Workforce - Employed,Rondônia,773
2017,Q3,Workforce - Employed,Acre,303
2017,Q3,Workforce - Employed,Amazonas,1483
2017,Q3,Workforce - Employed,Roraima,207
2017,Q3,Workforce - Employed,Pará,3449
2017,Q3,Workforce - Employed,Amapá,308
2017,Q3,Workforce - Employed,Tocantins,590
2017,Q3,Workforce - Employed,Maranhão,2373
2017,Q3,Workforce - Employed,Piauí,1272
2017,Q3,Workforce - Employed,Ceará,3491
2017,Q3,Workforce - Employed,Rio Grande do Norte,1298
2017,Q3,Workforce - Employed,Paraíba,1519
2017,Q3,Workforce - Employed,Pernambuco,3355
2017,Q3,Workforce - Employed,Alagoas,1024
2017,Q3,Workforce - Employed,Sergipe,869
2017,Q3,Workforce - Employed,Bahia,5745
2017,Q3,Workforce - Employed,Minas Gerais,9703
2017,Q3,Workforce - Employed,Espírito Santo,1821
2017,Q3,Workforce - Employed,Rio de Janeiro,7472
2017,Q3,Workforce - Employed,São Paulo,21778
2017,Q3,Workforce - Employed,Paraná,5419
2017,Q3,Workforce - Employed,Santa Catarina,3545
2017,Q3,Workforce - Employed,Rio Grande do Sul,5589
2017,Q3,Workforce - Employed,Mato Grosso do Sul,1260
2017,Q3,Workforce - Employed,Mato Grosso,1568
2017,Q3,Workforce - Employed,Goiás,3359
2017,Q3,Workforce - Employed,Distrito Federal,1380
2017,Q3,Workforce - Unemployed,Rondônia,68
2017,Q3,Workforce - Unemployed,Acre,47
2017,Q3,Workforce - Unemployed,Amazonas,283
2017,Q3,Workforce - Unemployed,Roraima,20
2017,Q3,Workforce - Unemployed,Pará,432
2017,Q3,Workforce - Unemployed,Amapá,61
2017,Q3,Workforce - Unemployed,Tocantins,79
2017,Q3,Workforce - Unemployed,Maranhão,398
2017,Q3,Workforce - Unemployed,Piauí,174
2017,Q3,Workforce - Unemployed,Ceará,465
2017,Q3,Workforce - Unemployed,Rio Grande do Norte,206
2017,Q3,Workforce - Unemployed,Paraíba,183
2017,Q3,Workforce - Unemployed,Pernambuco,731
2017,Q3,Workforce - Unemployed,Alagoas,193
2017,Q3,Workforce - Unemployed,Sergipe,137
2017,Q3,Workforce - Unemployed,Bahia,1152
2017,Q3,Workforce - Unemployed,Minas Gerais,1360
2017,Q3,Workforce - Unemployed,Espírito Santo,272
2017,Q3,Workforce - Unemployed,Rio de Janeiro,1265
2017,Q3,Workforce - Unemployed,São Paulo,3323
2017,Q3,Workforce - Unemployed,Paraná,501
2017,Q3,Workforce - Unemployed,Santa Catarina,256
2017,Q3,Workforce - Unemployed,Rio Grande do Sul,490
2017,Q3,Workforce - Unemployed,Mato Grosso do Sul,108
2017,Q3,Workforce - Unemployed,Mato Grosso,162
2017,Q3,Workforce - Unemployed,Goiás,342
2017,Q3,Workforce - Unemployed,Distrito Federal,194
2017,Q3,Outside the workforce,Rondônia,518
2017,Q3,Outside the workforce,Acre,273
2017,Q3,Outside the workforce,Amazonas,1098
2017,Q3,Outside the workforce,Roraima,145
2017,Q3,Outside the workforce,Pará,2565
2017,Q3,Outside the workforce,Amapá,237
2017,Q3,Outside the workforce,Tocantins,527
2017,Q3,Outside the workforce,Maranhão,2493
2017,Q3,Outside the workforce,Piauí,1141
2017,Q3,Outside the workforce,Ceará,3300
2017,Q3,Outside the workforce,Rio Grande do Norte,1289
2017,Q3,Outside the workforce,Paraíba,1465
2017,Q3,Outside the workforce,Pernambuco,3521
2017,Q3,Outside the workforce,Alagoas,1401
2017,Q3,Outside the workforce,Sergipe,791
2017,Q3,Outside the workforce,Bahia,4964
2017,Q3,Outside the workforce,Minas Gerais,6229
2017,Q3,Outside the workforce,Espírito Santo,1115
2017,Q3,Outside the workforce,Rio de Janeiro,5716
2017,Q3,Outside the workforce,São Paulo,12337
2017,Q3,Outside the workforce,Paraná,3357
2017,Q3,Outside the workforce,Santa Catarina,2000
2017,Q3,Outside the workforce,Rio Grande do Sul,3328
2017,Q3,Outside the workforce,Mato Grosso do Sul,738
2017,Q3,Outside the workforce,Mato Grosso,934
2017,Q3,Outside the workforce,Goiás,1861
2017,Q3,Outside the workforce,Distrito Federal,839
2017,Q4,Workforce - Employed,Rondônia,787
2017,Q4,Workforce - Employed,Acre,311
2017,Q4,Workforce - Employed,Amazonas,1522
2017,Q4,Workforce - Employed,Roraima,213
2017,Q4,Workforce - Employed,Pará,3491
2017,Q4,Workforce - Employed,Amapá,301
2017,Q4,Workforce - Employed,Tocantins,625
2017,Q4,Workforce - Employed,Maranhão,2344
2017,Q4,Workforce - Employed,Piauí,1239
2017,Q4,Workforce - Employed,Ceará,3630
2017,Q4,Workforce - Employed,Rio Grande do Norte,1308
2017,Q4,Workforce - Employed,Paraíba,1532
2017,Q4,Workforce - Employed,Pernambuco,3436
2017,Q4,Workforce - Employed,Alagoas,977
2017,Q4,Workforce - Employed,Sergipe,896
2017,Q4,Workforce - Employed,Bahia,5905
2017,Q4,Workforce - Employed,Minas Gerais,9909
2017,Q4,Workforce - Employed,Espírito Santo,1821
2017,Q4,Workforce - Employed,Rio de Janeiro,7461
2017,Q4,Workforce - Employed,São Paulo,21859
2017,Q4,Workforce - Employed,Paraná,5464
2017,Q4,Workforce - Employed,Santa Catarina,3598
2017,Q4,Workforce - Employed,Rio Grande do Sul,5583
2017,Q4,Workforce - Employed,Mato Grosso do Sul,1288
2017,Q4,Workforce - Employed,Mato Grosso,1589
2017,Q4,Workforce - Employed,Goiás,3311
2017,Q4,Workforce - Employed,Distrito Federal,1371
2017,Q4,Workforce - Unemployed,Rondônia,66
2017,Q4,Workforce - Unemployed,Acre,43
2017,Q4,Workforce - Unemployed,Amazonas,238
2017,Q4,Workforce - Unemployed,Roraima,22
2017,Q4,Workforce - Unemployed,Pará,416
2017,Q4,Workforce - Unemployed,Amapá,69
2017,Q4,Workforce - Unemployed,Tocantins,73
2017,Q4,Workforce - Unemployed,Maranhão,359
2017,Q4,Workforce - Unemployed,Piauí,190
2017,Q4,Workforce - Unemployed,Ceará,451
2017,Q4,Workforce - Unemployed,Rio Grande do Norte,183
2017,Q4,Workforce - Unemployed,Paraíba,171
2017,Q4,Workforce - Unemployed,Pernambuco,696
2017,Q4,Workforce - Unemployed,Alagoas,179
2017,Q4,Workforce - Unemployed,Sergipe,139
2017,Q4,Workforce - Unemployed,Bahia,1042
2017,Q4,Workforce - Unemployed,Minas Gerais,1181
2017,Q4,Workforce - Unemployed,Espírito Santo,239
2017,Q4,Workforce - Unemployed,Rio de Janeiro,1324
2017,Q4,Workforce - Unemployed,São Paulo,3184
2017,Q4,Workforce - Unemployed,Paraná,493
2017,Q4,Workforce - Unemployed,Santa Catarina,244
2017,Q4,Workforce - Unemployed,Rio Grande do Sul,485
2017,Q4,Workforce - Unemployed,Mato Grosso do Sul,101
2017,Q4,Workforce - Unemployed,Mato Grosso,126
2017,Q4,Workforce - Unemployed,Goiás,343
2017,Q4,Workforce - Unemployed,Distrito Federal,209
2017,Q4,Outside the workforce,Rondônia,522
2017,Q4,Outside the workforce,Acre,268
2017,Q4,Outside the workforce,Amazonas,1139
2017,Q4,Outside the workforce,Roraima,138
2017,Q4,Outside the workforce,Pará,2556
2017,Q4,Outside the workforce,Amapá,235
2017,Q4,Outside the workforce,Tocantins,503
2017,Q4,Outside the workforce,Maranhão,2579
2017,Q4,Outside the workforce,Piauí,1153
2017,Q4,Outside the workforce,Ceará,3184
2017,Q4,Outside the workforce,Rio Grande do Norte,1318
2017,Q4,Outside the workforce,Paraíba,1475
2017,Q4,Outside the workforce,Pernambuco,3499
2017,Q4,Outside the workforce,Alagoas,1465
2017,Q4,Outside the workforce,Sergipe,763
2017,Q4,Outside the workforce,Bahia,4864
2017,Q4,Outside the workforce,Minas Gerais,6285
2017,Q4,Outside the workforce,Espírito Santo,1139
2017,Q4,Outside the workforce,Rio de Janeiro,5693
2017,Q4,Outside the workforce,São Paulo,12438
2017,Q4,Outside the workforce,Paraná,3337
2017,Q4,Outside the workforce,Santa Catarina,1980
2017,Q4,Outside the workforce,Rio Grande do Sul,3361
2017,Q4,Outside the workforce,Mato Grosso do Sul,732
2017,Q4,Outside the workforce,Mato Grosso,959
2017,Q4,Outside the workforce,Goiás,1929
2017,Q4,Outside the workforce,Distrito Federal,847
2018,Q1,Workforce - Employed,Rondônia,762
2018,Q1,Workforce - Employed,Acre,307
2018,Q1,Workforce - Employed,Amazonas,1547
2018,Q1,Workforce - Employed,Roraima,214
2018,Q1,Workforce - Employed,Pará,3325
2018,Q1,Workforce - Employed,Amapá,293
2018,Q1,Workforce - Employed,Tocantins,623
2018,Q1,Workforce - Employed,Maranhão,2258
2018,Q1,Workforce - Employed,Piauí,1210
2018,Q1,Workforce - Employed,Ceará,3541
2018,Q1,Workforce - Employed,Rio Grande do Norte,1276
2018,Q1,Workforce - Employed,Paraíba,1495
2018,Q1,Workforce - Employed,Pernambuco,3445
2018,Q1,Workforce - Employed,Alagoas,929
2018,Q1,Workforce - Employed,Sergipe,850
2018,Q1,Workforce - Employed,Bahia,5659
2018,Q1,Workforce - Employed,Minas Gerais,9703
2018,Q1,Workforce - Employed,Espírito Santo,1803
2018,Q1,Workforce - Employed,Rio de Janeiro,7420
2018,Q1,Workforce - Employed,São Paulo,21707
2018,Q1,Workforce - Employed,Paraná,5379
2018,Q1,Workforce - Employed,Santa Catarina,3561
2018,Q1,Workforce - Employed,Rio Grande do Sul,5466
2018,Q1,Workforce - Employed,Mato Grosso do Sul,1284
2018,Q1,Workforce - Employed,Mato Grosso,1564
2018,Q1,Workforce - Employed,Goiás,3276
2018,Q1,Workforce - Employed,Distrito Federal,1376
2018,Q1,Workforce - Unemployed,Rondônia,89
2018,Q1,Workforce - Unemployed,Acre,52
2018,Q1,Workforce - Unemployed,Amazonas,250
2018,Q1,Workforce - Unemployed,Roraima,25
2018,Q1,Workforce - Unemployed,Pará,461
2018,Q1,Workforce - Unemployed,Amapá,80
2018,Q1,Workforce - Unemployed,Tocantins,77
2018,Q1,Workforce - Unemployed,Maranhão,417
2018,Q1,Workforce - Unemployed,Piauí,184
2018,Q1,Workforce - Unemployed,Ceará,522
2018,Q1,Workforce - Unemployed,Rio Grande do Norte,224
2018,Q1,Workforce - Unemployed,Paraíba,199
2018,Q1,Workforce - Unemployed,Pernambuco,743
2018,Q1,Workforce - Unemployed,Alagoas,200
2018,Q1,Workforce - Unemployed,Sergipe,175
2018,Q1,Workforce - Unemployed,Bahia,1237
2018,Q1,Workforce - Unemployed,Minas Gerais,1402
2018,Q1,Workforce - Unemployed,Espírito Santo,258
2018,Q1,Workforce - Unemployed,Rio de Janeiro,1313
2018,Q1,Workforce - Unemployed,São Paulo,3519
2018,Q1,Workforce - Unemployed,Paraná,572
2018,Q1,Workforce - Unemployed,Santa Catarina,249
2018,Q1,Workforce - Unemployed,Rio Grande do Sul,509
2018,Q1,Workforce - Unemployed,Mato Grosso do Sul,119
2018,Q1,Workforce - Unemployed,Mato Grosso,160
2018,Q1,Workforce - Unemployed,Goiás,375
2018,Q1,Workforce - Unemployed,Distrito Federal,224
2018,Q1,Outside the workforce,Rondônia,523
2018,Q1,Outside the workforce,Acre,270
2018,Q1,Outside the workforce,Amazonas,1137
2018,Q1,Outside the workforce,Roraima,144
2018,Q1,Outside the workforce,Pará,2680
2018,Q1,Outside the workforce,Amapá,234
2018,Q1,Outside the workforce,Tocantins,505
2018,Q1,Outside the workforce,Maranhão,2620
2018,Q1,Outside the workforce,Piauí,1196
2018,Q1,Outside the workforce,Ceará,3204
2018,Q1,Outside the workforce,Rio Grande do Norte,1311
2018,Q1,Outside the workforce,Paraíba,1476
2018,Q1,Outside the workforce,Pernambuco,3414
2018,Q1,Outside the workforce,Alagoas,1493
2018,Q1,Outside the workforce,Sergipe,766
2018,Q1,Outside the workforce,Bahia,4948
2018,Q1,Outside the workforce,Minas Gerais,6254
2018,Q1,Outside the workforce,Espírito Santo,1145
2018,Q1,Outside the workforce,Rio de Janeiro,5776
2018,Q1,Outside the workforce,São Paulo,12174
2018,Q1,Outside the workforce,Paraná,3337
2018,Q1,Outside the workforce,Santa Catarina,2038
2018,Q1,Outside the workforce,Rio Grande do Sul,3462
2018,Q1,Outside the workforce,Mato Grosso do Sul,729
2018,Q1,Outside the workforce,Mato Grosso,967
2018,Q1,Outside the workforce,Goiás,1950
2018,Q1,Outside the workforce,Distrito Federal,846
2018,Q2,Workforce - Employed,Rondônia,767
2018,Q2,Workforce - Employed,Acre,304
2018,Q2,Workforce - Employed,Amazonas,1526
2018,Q2,Workforce - Employed,Roraima,213
2018,Q2,Workforce - Employed,Pará,3416
2018,Q2,Workforce - Employed,Amapá,292
2018,Q2,Workforce - Employed,Tocantins,629
2018,Q2,Workforce - Employed,Maranhão,2221
2018,Q2,Workforce - Employed,Piauí,1236
2018,Q2,Workforce - Employed,Ceará,3555
2018,Q2,Workforce - Employed,Rio Grande do Norte,1308
2018,Q2,Workforce - Employed,Paraíba,1501
2018,Q2,Workforce - Employed,Pernambuco,3480
2018,Q2,Workforce - Employed,Alagoas,934
2018,Q2,Workforce - Employed,Sergipe,844
2018,Q2,Workforce - Employed,Bahia,5682
2018,Q2,Workforce - Employed,Minas Gerais,9974
2018,Q2,Workforce - Employed,Espírito Santo,1840
2018,Q2,Workforce - Employed,Rio de Janeiro,7418
2018,Q2,Workforce - Employed,São Paulo,21806
2018,Q2,Workforce - Employed,Paraná,5399
2018,Q2,Workforce - Employed,Santa Catarina,3544
2018,Q2,Workforce - Employed,Rio Grande do Sul,5428
2018,Q2,Workforce - Employed,Mato Grosso do Sul,1297
2018,Q2,Workforce - Employed,Mato Grosso,1604
2018,Q2,Workforce - Employed,Goiás,3304
2018,Q2,Workforce - Employed,Distrito Federal,1419
2018,Q2,Workforce - Unemployed,Rondônia,68
2018,Q2,Workforce - Unemployed,Acre,48
2018,Q2,Workforce - Unemployed,Amazonas,253
2018,Q2,Workforce - Unemployed,Roraima,27
2018,Q2,Workforce - Unemployed,Pará,430
2018,Q2,Workforce - Unemployed,Amapá,79
2018,Q2,Workforce - Unemployed,Tocantins,80
2018,Q2,Workforce - Unemployed,Maranhão,371
2018,Q2,Workforce - Unemployed,Piauí,190
2018,Q2,Workforce - Unemployed,Ceará,472
2018,Q2,Workforce - Unemployed,Rio Grande do Norte,198
2018,Q2,Workforce - Unemployed,Paraíba,185
2018,Q2,Workforce - Unemployed,Pernambuco,707
2018,Q2,Workforce - Unemployed,Alagoas,195
2018,Q2,Workforce - Unemployed,Sergipe,171
2018,Q2,Workforce - Unemployed,Bahia,1124
2018,Q2,Workforce - Unemployed,Minas Gerais,1207
2018,Q2,Workforce - Unemployed,Espírito Santo,252
2018,Q2,Workforce - Unemployed,Rio de Janeiro,1347
2018,Q2,Workforce - Unemployed,São Paulo,3443
2018,Q2,Workforce - Unemployed,Paraná,539
2018,Q2,Workforce - Unemployed,Santa Catarina,245
2018,Q2,Workforce - Unemployed,Rio Grande do Sul,493
2018,Q2,Workforce - Unemployed,Mato Grosso do Sul,106
2018,Q2,Workforce - Unemployed,Mato Grosso,149
2018,Q2,Workforce - Unemployed,Goiás,346
2018,Q2,Workforce - Unemployed,Distrito Federal,197
2018,Q2,Outside the workforce,Rondônia,548
2018,Q2,Outside the workforce,Acre,280
2018,Q2,Outside the workforce,Amazonas,1181
2018,Q2,Outside the workforce,Roraima,148
2018,Q2,Outside the workforce,Pará,2656
2018,Q2,Outside the workforce,Amapá,242
2018,Q2,Outside the workforce,Tocantins,507
2018,Q2,Outside the workforce,Maranhão,2731
2018,Q2,Outside the workforce,Piauí,1169
2018,Q2,Outside the workforce,Ceará,3305
2018,Q2,Outside the workforce,Rio Grande do Norte,1314
2018,Q2,Outside the workforce,Paraíba,1509
2018,Q2,Outside the workforce,Pernambuco,3454
2018,Q2,Outside the workforce,Alagoas,1512
2018,Q2,Outside the workforce,Sergipe,784
2018,Q2,Outside the workforce,Bahia,5075
2018,Q2,Outside the workforce,Minas Gerais,6265
2018,Q2,Outside the workforce,Espírito Santo,1135
2018,Q2,Outside the workforce,Rio de Janeiro,5771
2018,Q2,Outside the workforce,São Paulo,12359
2018,Q2,Outside the workforce,Paraná,3368
2018,Q2,Outside the workforce,Santa Catarina,2071
2018,Q2,Outside the workforce,Rio Grande do Sul,3534
2018,Q2,Outside the workforce,Mato Grosso do Sul,720
2018,Q2,Outside the workforce,Mato Grosso,955
2018,Q2,Outside the workforce,Goiás,1949
2018,Q2,Outside the workforce,Distrito Federal,836
2018,Q3,Workforce - Employed,Rondônia,788
2018,Q3,Workforce - Employed,Acre,312
2018,Q3,Workforce - Employed,Amazonas,1580
2018,Q3,Workforce - Employed,Roraima,212
2018,Q3,Workforce - Employed,Pará,3427
2018,Q3,Workforce - Employed,Amapá,314
2018,Q3,Workforce - Employed,Tocantins,639
2018,Q3,Workforce - Employed,Maranhão,2260
2018,Q3,Workforce - Employed,Piauí,1274
2018,Q3,Workforce - Employed,Ceará,3666
2018,Q3,Workforce - Employed,Rio Grande do Norte,1357
2018,Q3,Workforce - Employed,Paraíba,1532
2018,Q3,Workforce - Employed,Pernambuco,3489
2018,Q3,Workforce - Employed,Alagoas,968
2018,Q3,Workforce - Employed,Sergipe,848
2018,Q3,Workforce - Employed,Bahia,5860
2018,Q3,Workforce - Employed,Minas Gerais,10095
2018,Q3,Workforce - Employed,Espírito Santo,1875
2018,Q3,Workforce - Employed,Rio de Janeiro,7498
2018,Q3,Workforce - Employed,São Paulo,22108
2018,Q3,Workforce - Employed,Paraná,5457
2018,Q3,Workforce - Employed,Santa Catarina,3580
2018,Q3,Workforce - Employed,Rio Grande do Sul,5458
2018,Q3,Workforce - Employed,Mato Grosso do Sul,1329
2018,Q3,Workforce - Employed,Mato Grosso,1649
2018,Q3,Workforce - Employed,Goiás,3324
2018,Q3,Workforce - Employed,Distrito Federal,1434
2018,Q3,Workforce - Unemployed,Rondônia,74
2018,Q3,Workforce - Unemployed,Acre,47
2018,Q3,Workforce - Unemployed,Amazonas,239
2018,Q3,Workforce - Unemployed,Roraima,33
2018,Q3,Workforce - Unemployed,Pará,420
2018,Q3,Workforce - Unemployed,Amapá,70
2018,Q3,Workforce - Unemployed,Tocantins,69
2018,Q3,Workforce - Unemployed,Maranhão,360
2018,Q3,Workforce - Unemployed,Piauí,179
2018,Q3,Workforce - Unemployed,Ceará,436
2018,Q3,Workforce - Unemployed,Rio Grande do Norte,199
2018,Q3,Workforce - Unemployed,Paraíba,184
2018,Q3,Workforce - Unemployed,Pernambuco,701
2018,Q3,Workforce - Unemployed,Alagoas,199
2018,Q3,Workforce - Unemployed,Sergipe,180
2018,Q3,Workforce - Unemployed,Bahia,1130
2018,Q3,Workforce - Unemployed,Minas Gerais,1089
2018,Q3,Workforce - Unemployed,Espírito Santo,237
2018,Q3,Workforce - Unemployed,Rio de Janeiro,1280
2018,Q3,Workforce - Unemployed,São Paulo,3331
2018,Q3,Workforce - Unemployed,Paraná,515
2018,Q3,Workforce - Unemployed,Santa Catarina,236
2018,Q3,Workforce - Unemployed,Rio Grande do Sul,486
2018,Q3,Workforce - Unemployed,Mato Grosso do Sul,103
2018,Q3,Workforce - Unemployed,Mato Grosso,119
2018,Q3,Workforce - Unemployed,Goiás,326
2018,Q3,Workforce - Unemployed,Distrito Federal,207
2018,Q3,Outside the workforce,Rondônia,532
2018,Q3,Outside the workforce,Acre,281
2018,Q3,Outside the workforce,Amazonas,1156
2018,Q3,Outside the workforce,Roraima,148
2018,Q3,Outside the workforce,Pará,2674
2018,Q3,Outside the workforce,Amapá,240
2018,Q3,Outside the workforce,Tocantins,516
2018,Q3,Outside the workforce,Maranhão,2703
2018,Q3,Outside the workforce,Piauí,1144
2018,Q3,Outside the workforce,Ceará,3234
2018,Q3,Outside the workforce,Rio Grande do Norte,1273
2018,Q3,Outside the workforce,Paraíba,1483
2018,Q3,Outside the workforce,Pernambuco,3448
2018,Q3,Outside the workforce,Alagoas,1464
2018,Q3,Outside the workforce,Sergipe,776
2018,Q3,Outside the workforce,Bahia,4985
2018,Q3,Outside the workforce,Minas Gerais,6251
2018,Q3,Outside the workforce,Espírito Santo,1122
2018,Q3,Outside the workforce,Rio de Janeiro,5765
2018,Q3,Outside the workforce,São Paulo,12376
2018,Q3,Outside the workforce,Paraná,3366
2018,Q3,Outside the workforce,Santa Catarina,2070
2018,Q3,Outside the workforce,Rio Grande do Sul,3505
2018,Q3,Outside the workforce,Mato Grosso do Sul,694
2018,Q3,Outside the workforce,Mato Grosso,952
