year,quarter,job_type,state,value
2018,Q1,"Members of the armed forces, police and military firefighters",Paraná,4357
2018,Q1,"Members of the armed forces, police and military firefighters",Santa Catarina,5123
2018,Q1,"Members of the armed forces, police and military firefighters",Rio Grande do Sul,3239
2018,Q1,"Members of the armed forces, police and military firefighters",Mato Grosso do Sul,4499
2018,Q1,"Members of the armed forces, police and military firefighters",Mato Grosso,5480
2018,Q1,"Members of the armed forces, police and military firefighters",Goiás,4638
2018,Q1,"Members of the armed forces, police and military firefighters",Distrito Federal,7909
2018,Q1,Ill-defined occupations,Rondônia,931
2018,Q1,Ill-defined occupations,Acre,
2018,Q1,Ill-defined occupations,Amazonas,
2018,Q1,Ill-defined occupations,Roraima,
2018,Q1,Ill-defined occupations,Pará,
2018,Q1,Ill-defined occupations,Amapá,
2018,Q1,Ill-defined occupations,Tocantins,
2018,Q1,Ill-defined occupations,Maranhão,
2018,Q1,Ill-defined occupations,Piauí,
2018,Q1,Ill-defined occupations,Ceará,
2018,Q1,Ill-defined occupations,Rio Grande do Norte,150
2018,Q1,Ill-defined occupations,Paraíba,
2018,Q1,Ill-defined occupations,Pernambuco,953
2018,Q1,Ill-defined occupations,Alagoas,
2018,Q1,Ill-defined occupations,Sergipe,
2018,Q1,Ill-defined occupations,Bahia,
2018,Q1,Ill-defined occupations,Minas Gerais,
2018,Q1,Ill-defined occupations,Espírito Santo,
2018,Q1,Ill-defined occupations,Rio de Janeiro,2576
2018,Q1,Ill-defined occupations,São Paulo,2522
2018,Q1,Ill-defined occupations,Paraná,893
2018,Q1,Ill-defined occupations,Santa Catarina,2390
2018,Q1,Ill-defined occupations,Rio Grande do Sul,
2018,Q1,Ill-defined occupations,Mato Grosso do Sul,5084
2018,Q1,Ill-defined occupations,Mato Grosso,1000
2018,Q1,Ill-defined occupations,Goiás,
2018,Q1,Ill-defined occupations,Distrito Federal,
2018,Q2,Directors and managers,Rondônia,3330
2018,Q2,Directors and managers,Acre,3540
2018,Q2,Directors and managers,Amazonas,5888
2018,Q2,Directors and managers,Roraima,4027
2018,Q2,Directors and managers,Pará,4311
2018,Q2,Directors and managers,Amapá,2817
2018,Q2,Directors and managers,Tocantins,3631
2018,Q2,Directors and managers,Maranhão,2851
2018,Q2,Directors and managers,Piauí,3600
2018,Q2,Directors and managers,Ceará,4191
2018,Q2,Directors and managers,Rio Grande do Norte,3142
2018,Q2,Directors and managers,Paraíba,4034
2018,Q2,Directors and managers,Pernambuco,4646
2018,Q2,Directors and managers,Alagoas,3457
2018,Q2,Directors and managers,Sergipe,4418
2018,Q2,Directors and managers,Bahia,4540
2018,Q2,Directors and managers,Minas Gerais,4548
2018,Q2,Directors and managers,Espírito Santo,4659
2018,Q2,Directors and managers,Rio de Janeiro,5269
2018,Q2,Directors and managers,São Paulo,7314
2018,Q2,Directors and managers,Paraná,4479
2018,Q2,Directors and managers,Santa Catarina,4250
2018,Q2,Directors and managers,Rio Grande do Sul,5087
2018,Q2,Directors and managers,Mato Grosso do Sul,4687
2018,Q2,Directors and managers,Mato Grosso,4107
2018,Q2,Directors and managers,Goiás,4744
2018,Q2,Directors and managers,Distrito Federal,9342
2018,Q2,Science and intellection professions,Rondônia,3472
2018,Q2,Science and intellection professions,Acre,3243
2018,Q2,Science and intellection professions,Amazonas,3859
2018,Q2,Science and intellection professions,Roraima,4742
2018,Q2,Science and intellection professions,Pará,3599
2018,Q2,Science and intellection professions,Amapá,4315
2018,Q2,Science and intellection professions,Tocantins,3940
2018,Q2,Science and intellection professions,Maranhão,2559
2018,Q2,Science and intellection professions,Piauí,2938
2018,Q2,Science and intellection professions,Ceará,3853
2018,Q2,Science and intellection professions,Rio Grande do Norte,3469
2018,Q2,Science and intellection professions,Paraíba,3604
2018,Q2,Science and intellection professions,Pernambuco,3796
2018,Q2,Science and intellection professions,Alagoas,3083
2018,Q2,Science and intellection professions,Sergipe,3384
2018,Q2,Science and intellection professions,Bahia,3868
2018,Q2,Science and intellection professions,Minas Gerais,3790
2018,Q2,Science and intellection professions,Espírito Santo,3835
2018,Q2,Science and intellection professions,Rio de Janeiro,5057
2018,Q2,Science and intellection professions,São Paulo,6100
2018,Q2,Science and intellection professions,Paraná,4710
2018,Q2,Science and intellection professions,Santa Catarina,4014
2018,Q2,Science and intellection professions,Rio Grande do Sul,4675
2018,Q2,Science and intellection professions,Mato Grosso do Sul,4495
2018,Q2,Science and intellection professions,Mato Grosso,3928
2018,Q2,Science and intellection professions,Goiás,4486
2018,Q2,Science and intellection professions,Distrito Federal,7328
2018,Q2,Midlevel technicians and professionals,Rondônia,2522
2018,Q2,Midlevel technicians and professionals,Acre,2485
2018,Q2,Midlevel technicians and professionals,Amazonas,2147
2018,Q2,Midlevel technicians and professionals,Roraima,2796
2018,Q2,Midlevel technicians and professionals,Pará,2226
2018,Q2,Midlevel technicians and professionals,Amapá,2394
2018,Q2,Midlevel technicians and professionals,Tocantins,2310
2018,Q2,Midlevel technicians and professionals,Maranhão,1852
2018,Q2,Midlevel technicians and professionals,Piauí,2132
2018,Q2,Midlevel technicians and professionals,Ceará,2211
2018,Q2,Midlevel technicians and professionals,Rio Grande do Norte,2403
2018,Q2,Midlevel technicians and professionals,Paraíba,2835
2018,Q2,Midlevel technicians and professionals,Pernambuco,2136
2018,Q2,Midlevel technicians and professionals,Alagoas,1865
2018,Q2,Midlevel technicians and professionals,Sergipe,2462
2018,Q2,Midlevel technicians and professionals,Bahia,2136
2018,Q2,Midlevel technicians and professionals,Minas Gerais,2603
2018,Q2,Midlevel technicians and professionals,Espírito Santo,2626
2018,Q2,Midlevel technicians and professionals,Rio de Janeiro,2960
2018,Q2,Midlevel technicians and professionals,São Paulo,3297
2018,Q2,Midlevel technicians and professionals,Paraná,2643
2018,Q2,Midlevel technicians and professionals,Santa Catarina,2904
2018,Q2,Midlevel technicians and professionals,Rio Grande do Sul,3138
2018,Q2,Midlevel technicians and professionals,Mato Grosso do Sul,2677
2018,Q2,Midlevel technicians and professionals,Mato Grosso,2887
2018,Q2,Midlevel technicians and professionals,Goiás,2561
2018,Q2,Midlevel technicians and professionals,Distrito Federal,4554
2018,Q2,Administrative support workers,Rondônia,1990
2018,Q2,Administrative support workers,Acre,1726
2018,Q2,Administrative support workers,Amazonas,1676
2018,Q2,Administrative support workers,Roraima,1869
2018,Q2,Administrative support workers,Pará,1555
2018,Q2,Administrative support workers,Amapá,2194
2018,Q2,Administrative support workers,Tocantins,1676
2018,Q2,Administrative support workers,Maranhão,1509
2018,Q2,Administrative support workers,Piauí,1534
2018,Q2,Administrative support workers,Ceará,1554
2018,Q2,Administrative support workers,Rio Grande do Norte,1478
2018,Q2,Administrative support workers,Paraíba,1447
2018,Q2,Administrative support workers,Pernambuco,1475
2018,Q2,Administrative support workers,Alagoas,1301
2018,Q2,Administrative support workers,Sergipe,1489
2018,Q2,Administrative support workers,Bahia,1591
2018,Q2,Administrative support workers,Minas Gerais,1565
2018,Q2,Administrative support workers,Espírito Santo,1588
2018,Q2,Administrative support workers,Rio de Janeiro,1948
2018,Q2,Administrative support workers,São Paulo,1849
2018,Q2,Administrative support workers,Paraná,2006
2018,Q2,Administrative support workers,Santa Catarina,1951
2018,Q2,Administrative support workers,Rio Grande do Sul,1983
2018,Q2,Administrative support workers,Mato Grosso do Sul,1719
2018,Q2,Administrative support workers,Mato Grosso,1974
2018,Q2,Administrative support workers,Goiás,1659
2018,Q2,Administrative support workers,Distrito Federal,3042
2018,Q2,"Service workers, sellers of trades and markets",Rondônia,1624
2018,Q2,"Service workers, sellers of trades and markets",Acre,1367
2018,Q2,"Service workers, sellers of trades and markets",Amazonas,1169
2018,Q2,"Service workers, sellers of trades and markets",Roraima,1415
2018,Q2,"Service workers, sellers of trades and markets",Pará,1074
2018,Q2,"Service workers, sellers of trades and markets",Amapá,1622
2018,Q2,"Service workers, sellers of trades and markets",Tocantins,1319
2018,Q2,"Service workers, sellers of trades and markets",Maranhão,1171
2018,Q2,"Service workers, sellers of trades and markets",Piauí,1138
2018,Q2,"Service workers, sellers of trades and markets",Ceará,1085
2018,Q2,"Service workers, sellers of trades and markets",Rio Grande do Norte,1137
2018,Q2,"Service workers, sellers of trades and markets",Paraíba,1153
2018,Q2,"Service workers, sellers of trades and markets",Pernambuco,1256
2018,Q2,"Service workers, sellers of trades and markets",Alagoas,1282
2018,Q2,"Service workers, sellers of trades and markets",Sergipe,1282
2018,Q2,"Service workers, sellers of trades and markets",Bahia,1085
2018,Q2,"Service workers, sellers of trades and markets",Minas Gerais,1386
2018,Q2,"Service workers, sellers of trades and markets",Espírito Santo,1382
2018,Q2,"Service workers, sellers of trades and markets",Rio de Janeiro,1626
2018,Q2,"Service workers, sellers of trades and markets",São Paulo,1722
2018,Q2,"Service workers, sellers of trades and markets",Paraná,1764
2018,Q2,"Service workers, sellers of trades and markets",Santa Catarina,1890
2018,Q2,"Service workers, sellers of trades and markets",Rio Grande do Sul,1646
2018,Q2,"Service workers, sellers of trades and markets",Mato Grosso do Sul,1604
2018,Q2,"Service workers, sellers of trades and markets",Mato Grosso,1686
2018,Q2,"Service workers, sellers of trades and markets",Goiás,1569
2018,Q2,"Service workers, sellers of trades and markets",Distrito Federal,2151
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Rondônia,1689
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Acre,1186
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Amazonas,545
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Roraima,1158
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Pará,843
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Amapá,948
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Tocantins,1404
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Maranhão,567
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Piauí,401
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Ceará,429
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Rio Grande do Norte,630
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Paraíba,616
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Pernambuco,628
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Alagoas,635
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Sergipe,651
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Bahia,704
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Minas Gerais,1483
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Espírito Santo,1249
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Rio de Janeiro,1076
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",São Paulo,1948
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Paraná,1872
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Santa Catarina,1933
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Rio Grande do Sul,2100
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Mato Grosso do Sul,2688
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Mato Grosso,2171
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Goiás,1971
2018,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Distrito Federal,1742
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rondônia,1489
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Acre,1124
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Amazonas,1124
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Roraima,1270
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Pará,1156
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Amapá,1250
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Tocantins,1407
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Maranhão,1135
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Piauí,971
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Ceará,990
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio Grande do Norte,1027
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Paraíba,1083
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Pernambuco,1076
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Alagoas,1123
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Sergipe,952
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Bahia,1088
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Minas Gerais,1517
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Espírito Santo,1590
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio de Janeiro,1599
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",São Paulo,1892
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Paraná,1759
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Santa Catarina,1957
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio Grande do Sul,1741
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Mato Grosso do Sul,1644
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Mato Grosso,1878
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Goiás,1650
2018,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Distrito Federal,1786
2018,Q2,Plant and machine operators and assemblers,Rondônia,1870
2018,Q2,Plant and machine operators and assemblers,Acre,1197
2018,Q2,Plant and machine operators and assemblers,Amazonas,1389
2018,Q2,Plant and machine operators and assemblers,Roraima,1791
2018,Q2,Plant and machine operators and assemblers,Pará,1149
2018,Q2,Plant and machine operators and assemblers,Amapá,1538
2018,Q2,Plant and machine operators and assemblers,Tocantins,1710
2018,Q2,Plant and machine operators and assemblers,Maranhão,1372
2018,Q2,Plant and machine operators and assemblers,Piauí,1106
2018,Q2,Plant and machine operators and assemblers,Ceará,1133
2018,Q2,Plant and machine operators and assemblers,Rio Grande do Norte,1311
2018,Q2,Plant and machine operators and assemblers,Paraíba,1326
2018,Q2,Plant and machine operators and assemblers,Pernambuco,1276
2018,Q2,Plant and machine operators and assemblers,Alagoas,1350
2018,Q2,Plant and machine operators and assemblers,Sergipe,1142
2018,Q2,Plant and machine operators and assemblers,Bahia,1343
2018,Q2,Plant and machine operators and assemblers,Minas Gerais,1746
2018,Q2,Plant and machine operators and assemblers,Espírito Santo,1824
2018,Q2,Plant and machine operators and assemblers,Rio de Janeiro,1875
2018,Q2,Plant and machine operators and assemblers,São Paulo,1965
2018,Q2,Plant and machine operators and assemblers,Paraná,1993
2018,Q2,Plant and machine operators and assemblers,Santa Catarina,1925
2018,Q2,Plant and machine operators and assemblers,Rio Grande do Sul,1914
2018,Q2,Plant and machine operators and assemblers,Mato Grosso do Sul,1902
2018,Q2,Plant and machine operators and assemblers,Mato Grosso,2323
2018,Q2,Plant and machine operators and assemblers,Goiás,1790
2018,Q2,Plant and machine operators and assemblers,Distrito Federal,2147
2018,Q2,Elementary occupations,Rondônia,957
2018,Q2,Elementary occupations,Acre,797
2018,Q2,Elementary occupations,Amazonas,808
2018,Q2,Elementary occupations,Roraima,922
2018,Q2,Elementary occupations,Pará,762
2018,Q2,Elementary occupations,Amapá,858
2018,Q2,Elementary occupations,Tocantins,873
2018,Q2,Elementary occupations,Maranhão,612
2018,Q2,Elementary occupations,Piauí,577
2018,Q2,Elementary occupations,Ceará,657
2018,Q2,Elementary occupations,Rio Grande do Norte,705
2018,Q2,Elementary occupations,Paraíba,695
2018,Q2,Elementary occupations,Pernambuco,702
2018,Q2,Elementary occupations,Alagoas,783
2018,Q2,Elementary occupations,Sergipe,682
2018,Q2,Elementary occupations,Bahia,725
2018,Q2,Elementary occupations,Minas Gerais,938
2018,Q2,Elementary occupations,Espírito Santo,977
2018,Q2,Elementary occupations,Rio de Janeiro,1070
2018,Q2,Elementary occupations,São Paulo,1154
2018,Q2,Elementary occupations,Paraná,1134
2018,Q2,Elementary occupations,Santa Catarina,1318
2018,Q2,Elementary occupations,Rio Grande do Sul,1134
2018,Q2,Elementary occupations,Mato Grosso do Sul,1045
2018,Q2,Elementary occupations,Mato Grosso,1162
2018,Q2,Elementary occupations,Goiás,994
2018,Q2,Elementary occupations,Distrito Federal,1227
2018,Q2,"Members of the armed forces, police and military firefighters",Rondônia,3761
2018,Q2,"Members of the armed forces, police and military firefighters",Acre,3376
2018,Q2,"Members of the armed forces, police and military firefighters",Amazonas,5185
2018,Q2,"Members of the armed forces, police and military firefighters",Roraima,5151
2018,Q2,"Members of the armed forces, police and military firefighters",Pará,4062
2018,Q2,"Members of the armed forces, police and military firefighters",Amapá,5359
2018,Q2,"Members of the armed forces, police and military firefighters",Tocantins,6868
2018,Q2,"Members of the armed forces, police and military firefighters",Maranhão,4474
2018,Q2,"Members of the armed forces, police and military firefighters",Piauí,4239
2018,Q2,"Members of the armed forces, police and military firefighters",Ceará,3972
2018,Q2,"Members of the armed forces, police and military firefighters",Rio Grande do Norte,4027
2018,Q2,"Members of the armed forces, police and military firefighters",Paraíba,6053
2018,Q2,"Members of the armed forces, police and military firefighters",Pernambuco,3674
2018,Q2,"Members of the armed forces, police and military firefighters",Alagoas,4297
2018,Q2,"Members of the armed forces, police and military firefighters",Sergipe,6655
2018,Q2,"Members of the armed forces, police and military firefighters",Bahia,4180
2018,Q2,"Members of the armed forces, police and military firefighters",Minas Gerais,5851
2018,Q2,"Members of the armed forces, police and military firefighters",Espírito Santo,4627
2018,Q2,"Members of the armed forces, police and military firefighters",Rio de Janeiro,4522
2018,Q2,"Members of the armed forces, police and military firefighters",São Paulo,4634
2018,Q2,"Members of the armed forces, police and military firefighters",Paraná,4280
2018,Q2,"Members of the armed forces, police and military firefighters",Santa Catarina,4821
2018,Q2,"Members of the armed forces, police and military firefighters",Rio Grande do Sul,2972
2018,Q2,"Members of the armed forces, police and military firefighters",Mato Grosso do Sul,4064
2018,Q2,"Members of the armed forces, police and military firefighters",Mato Grosso,5550
2018,Q2,"Members of the armed forces, police and military firefighters",Goiás,4101
2018,Q2,"Members of the armed forces, police and military firefighters",Distrito Federal,7968
2018,Q2,Ill-defined occupations,Rondônia,
2018,Q2,Ill-defined occupations,Acre,
2018,Q2,Ill-defined occupations,Amazonas,
2018,Q2,Ill-defined occupations,Roraima,
2018,Q2,Ill-defined occupations,Pará,
2018,Q2,Ill-defined occupations,Amapá,
2018,Q2,Ill-defined occupations,Tocantins,
2018,Q2,Ill-defined occupations,Maranhão,
2018,Q2,Ill-defined occupations,Piauí,
2018,Q2,Ill-defined occupations,Ceará,
2018,Q2,Ill-defined occupations,Rio Grande do Norte,
2018,Q2,Ill-defined occupations,Paraíba,
2018,Q2,Ill-defined occupations,Pernambuco,4000
2018,Q2,Ill-defined occupations,Alagoas,
2018,Q2,Ill-defined occupations,Sergipe,
2018,Q2,Ill-defined occupations,Bahia,1600
2018,Q2,Ill-defined occupations,Minas Gerais,1477
2018,Q2,Ill-defined occupations,Espírito Santo,
2018,Q2,Ill-defined occupations,Rio de Janeiro,3932
2018,Q2,Ill-defined occupations,São Paulo,1140
2018,Q2,Ill-defined occupations,Paraná,1139
2018,Q2,Ill-defined occupations,Santa Catarina,2833
2018,Q2,Ill-defined occupations,Rio Grande do Sul,
2018,Q2,Ill-defined occupations,Mato Grosso do Sul,
2018,Q2,Ill-defined occupations,Mato Grosso,1363
2018,Q2,Ill-defined occupations,Goiás,
2018,Q2,Ill-defined occupations,Distrito Federal,20000
2018,Q3,Directors and managers,Rondônia,3685
2018,Q3,Directors and managers,Acre,3278
2018,Q3,Directors and managers,Amazonas,3730
2018,Q3,Directors and managers,Roraima,4338
2018,Q3,Directors and managers,Pará,4205
2018,Q3,Directors and managers,Amapá,3133
2018,Q3,Directors and managers,Tocantins,3636
2018,Q3,Directors and managers,Maranhão,3475
2018,Q3,Directors and managers,Piauí,3984
2018,Q3,Directors and managers,Ceará,4997
2018,Q3,Directors and managers,Rio Grande do Norte,2969
2018,Q3,Directors and managers,Paraíba,4126
2018,Q3,Directors and managers,Pernambuco,4632
2018,Q3,Directors and managers,Alagoas,2947
2018,Q3,Directors and managers,Sergipe,4637
2018,Q3,Directors and managers,Bahia,3764
2018,Q3,Directors and managers,Minas Gerais,4683
2018,Q3,Directors and managers,Espírito Santo,5189
2018,Q3,Directors and managers,Rio de Janeiro,5488
2018,Q3,Directors and managers,São Paulo,7727
2018,Q3,Directors and managers,Paraná,5070
2018,Q3,Directors and managers,Santa Catarina,4470
2018,Q3,Directors and managers,Rio Grande do Sul,5124
2018,Q3,Directors and managers,Mato Grosso do Sul,5200
2018,Q3,Directors and managers,Mato Grosso,3896
2018,Q3,Directors and managers,Goiás,4587
2018,Q3,Directors and managers,Distrito Federal,9492
2018,Q3,Science and intellection professions,Rondônia,3945
2018,Q3,Science and intellection professions,Acre,3612
2018,Q3,Science and intellection professions,Amazonas,3903
2018,Q3,Science and intellection professions,Roraima,4875
2018,Q3,Science and intellection professions,Pará,3699
2018,Q3,Science and intellection professions,Amapá,3942
2018,Q3,Science and intellection professions,Tocantins,4193
2018,Q3,Science and intellection professions,Maranhão,2993
2018,Q3,Science and intellection professions,Piauí,2892
2018,Q3,Science and intellection professions,Ceará,3742
2018,Q3,Science and intellection professions,Rio Grande do Norte,3137
2018,Q3,Science and intellection professions,Paraíba,3878
2018,Q3,Science and intellection professions,Pernambuco,4069
2018,Q3,Science and intellection professions,Alagoas,3366
2018,Q3,Science and intellection professions,Sergipe,3670
2018,Q3,Science and intellection professions,Bahia,4206
2018,Q3,Science and intellection professions,Minas Gerais,3838
2018,Q3,Science and intellection professions,Espírito Santo,4458
2018,Q3,Science and intellection professions,Rio de Janeiro,5156
2018,Q3,Science and intellection professions,São Paulo,5910
2018,Q3,Science and intellection professions,Paraná,4804
2018,Q3,Science and intellection professions,Santa Catarina,4052
2018,Q3,Science and intellection professions,Rio Grande do Sul,4726
2018,Q3,Science and intellection professions,Mato Grosso do Sul,4398
2018,Q3,Science and intellection professions,Mato Grosso,4082
2018,Q3,Science and intellection professions,Goiás,4475
2018,Q3,Science and intellection professions,Distrito Federal,7708
2018,Q3,Midlevel technicians and professionals,Rondônia,2618
2018,Q3,Midlevel technicians and professionals,Acre,2679
2018,Q3,Midlevel technicians and professionals,Amazonas,2003
2018,Q3,Midlevel technicians and professionals,Roraima,2420
2018,Q3,Midlevel technicians and professionals,Pará,2509
2018,Q3,Midlevel technicians and professionals,Amapá,2353
2018,Q3,Midlevel technicians and professionals,Tocantins,2340
2018,Q3,Midlevel technicians and professionals,Maranhão,1897
2018,Q3,Midlevel technicians and professionals,Piauí,2265
2018,Q3,Midlevel technicians and professionals,Ceará,2208
2018,Q3,Midlevel technicians and professionals,Rio Grande do Norte,2552
2018,Q3,Midlevel technicians and professionals,Paraíba,2410
2018,Q3,Midlevel technicians and professionals,Pernambuco,2291
2018,Q3,Midlevel technicians and professionals,Alagoas,2146
2018,Q3,Midlevel technicians and professionals,Sergipe,2771
2018,Q3,Midlevel technicians and professionals,Bahia,2376
2018,Q3,Midlevel technicians and professionals,Minas Gerais,2561
2018,Q3,Midlevel technicians and professionals,Espírito Santo,2299
2018,Q3,Midlevel technicians and professionals,Rio de Janeiro,2928
2018,Q3,Midlevel technicians and professionals,São Paulo,3487
2018,Q3,Midlevel technicians and professionals,Paraná,2833
2018,Q3,Midlevel technicians and professionals,Santa Catarina,2953
2018,Q3,Midlevel technicians and professionals,Rio Grande do Sul,2990
2018,Q3,Midlevel technicians and professionals,Mato Grosso do Sul,2706
2018,Q3,Midlevel technicians and professionals,Mato Grosso,4250
2018,Q3,Midlevel technicians and professionals,Goiás,2662
2018,Q3,Midlevel technicians and professionals,Distrito Federal,4130
2018,Q3,Administrative support workers,Rondônia,1849
2018,Q3,Administrative support workers,Acre,1918
2018,Q3,Administrative support workers,Amazonas,1588
2018,Q3,Administrative support workers,Roraima,2033
2018,Q3,Administrative support workers,Pará,1690
2018,Q3,Administrative support workers,Amapá,2323
2018,Q3,Administrative support workers,Tocantins,1804
2018,Q3,Administrative support workers,Maranhão,1406
2018,Q3,Administrative support workers,Piauí,1564
2018,Q3,Administrative support workers,Ceará,1428
2018,Q3,Administrative support workers,Rio Grande do Norte,1539
2018,Q3,Administrative support workers,Paraíba,1491
2018,Q3,Administrative support workers,Pernambuco,1453
2018,Q3,Administrative support workers,Alagoas,1315
2018,Q3,Administrative support workers,Sergipe,1381
2018,Q3,Administrative support workers,Bahia,1518
2018,Q3,Administrative support workers,Minas Gerais,1584
2018,Q3,Administrative support workers,Espírito Santo,1584
2018,Q3,Administrative support workers,Rio de Janeiro,1956
2018,Q3,Administrative support workers,São Paulo,1838
2018,Q3,Administrative support workers,Paraná,2005
2018,Q3,Administrative support workers,Santa Catarina,1864
2018,Q3,Administrative support workers,Rio Grande do Sul,1972
2018,Q3,Administrative support workers,Mato Grosso do Sul,1840
2018,Q3,Administrative support workers,Mato Grosso,1794
2018,Q3,Administrative support workers,Goiás,1676
2018,Q3,Administrative support workers,Distrito Federal,3470
2018,Q3,"Service workers, sellers of trades and markets",Rondônia,1820
2018,Q3,"Service workers, sellers of trades and markets",Acre,1303
2018,Q3,"Service workers, sellers of trades and markets",Amazonas,1192
2018,Q3,"Service workers, sellers of trades and markets",Roraima,1512
2018,Q3,"Service workers, sellers of trades and markets",Pará,1095
2018,Q3,"Service workers, sellers of trades and markets",Amapá,1493
2018,Q3,"Service workers, sellers of trades and markets",Tocantins,1462
2018,Q3,"Service workers, sellers of trades and markets",Maranhão,1079
2018,Q3,"Service workers, sellers of trades and markets",Piauí,1111
2018,Q3,"Service workers, sellers of trades and markets",Ceará,1225
2018,Q3,"Service workers, sellers of trades and markets",Rio Grande do Norte,1129
2018,Q3,"Service workers, sellers of trades and markets",Paraíba,1122
2018,Q3,"Service workers, sellers of trades and markets",Pernambuco,1137
2018,Q3,"Service workers, sellers of trades and markets",Alagoas,1216
2018,Q3,"Service workers, sellers of trades and markets",Sergipe,1157
2018,Q3,"Service workers, sellers of trades and markets",Bahia,1051
2018,Q3,"Service workers, sellers of trades and markets",Minas Gerais,1336
2018,Q3,"Service workers, sellers of trades and markets",Espírito Santo,1457
2018,Q3,"Service workers, sellers of trades and markets",Rio de Janeiro,1632
2018,Q3,"Service workers, sellers of trades and markets",São Paulo,1760
2018,Q3,"Service workers, sellers of trades and markets",Paraná,1767
2018,Q3,"Service workers, sellers of trades and markets",Santa Catarina,1862
2018,Q3,"Service workers, sellers of trades and markets",Rio Grande do Sul,1637
2018,Q3,"Service workers, sellers of trades and markets",Mato Grosso do Sul,1751
2018,Q3,"Service workers, sellers of trades and markets",Mato Grosso,1640
2018,Q3,"Service workers, sellers of trades and markets",Goiás,1648
2018,Q3,"Service workers, sellers of trades and markets",Distrito Federal,1924
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Rondônia,1756
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Acre,1271
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Amazonas,513
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Roraima,1286
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Pará,827
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Amapá,878
